# 意味分類表(見出し語と分類番号の対応)。検証用に生成した表である。
# 2 つの生成物を語ごとに中項目の和集合で合併したものである。片方にしか
# 載らない語は、その片方の分類をそのまま採った。
#
# 合併の元は 2 つある。第 1 は claude-haiku-4-5-20251001 が 43 中項目へ
# 分類した表、第 2 は gpt-5.6-luna が同じ 43 中項目へ分類した表である。
# どちらも同じ生成契約・同じ few-shot 26 語・同じ用例で作った。
#
# 生成の契約は次のとおりである。語義として挙げるのは、現代の日本語で日常的に
# 使われると広く認められるものだけである。比喩や転用に由来する語義も、辞書に
# 載る程度に定着していれば挙げる。攻撃の対象を指す「標的」がこれに当たる。
# 挙げないのは 3 つで、まだ定着していない直訳や転用、特定の文脈や界隈でしか
# 通じない用法、文学的・修辞的な言い回しにだけ現れる語義である。迷ったら
# 挙げない側に倒す。
#
# 分類番号は 1.mm00 の形で、mm が中項目の 2 桁である。小数点以下第 3 位と
# 第 4 位は 0 で埋めてあり、意味を持たない。
# 生成した日は 2026-08-30 である。
# 対象は、評価コーパスに現れた見出し語だけである。
# 版: union-mid-3
MP	1.1900	1.2400
N	1.1900	1.3100
NSA	1.2700
Na	1.5100
Ni	1.5100
O	1.1000	1.1800
OS	1.4500
P	1.1800	1.4000
PC	1.4500
PS	1.4000
RAM	1.4500	1.5100
RISC	1.4500
ROM	1.4000	1.4500
S	1.1000	1.1800
SF	1.1100	1.3200
SOS	1.3100
SS	1.4000
Sn	1.5100
TB	1.1900
TCP/IP	1.3100	1.4500
TEL	1.3100	1.4500
UNIX	1.3800	1.4000
Unix	1.2600	1.4000	1.4500
WAN	1.4500
WC	1.4400
WLAN	1.4500
Wi-Fi	1.4500
WiFi	1.4000	1.4500
a	1.3100
abb	1.1000	1.2700
acc	1.3700	1.4000
adh	1.1000	1.1100
afl	1.4500
ag	1.1000	1.5100
alb	1.4500
alt	1.3100	1.4000
atf	1.2700
atm	1.4500
bar	1.4400	1.4500
bb	1.1000	1.4000
bh	1.4000
bi	1.1000	1.3000
bot	1.4500
bps	1.1900
bw	1.1900	1.4500
c	1.3100	1.4000
cc	1.3100	1.5100
cd	1.4000	1.4500
cdc	1.2700
ce	1.1600
cio	1.2400
cm	1.1900
coo	1.2400
cpa	1.2400	1.3700
ct	1.1000	1.1900
cu	1.5100
da	1.4000
dl	1.1000	1.1900
dp	1.3100	1.4000
ebs	1.4000	1.4500
ect	1.1100
ee	1.1100
eq	1.1000	1.3000
ev	1.1000	1.4000
faq	1.3100
fcs	1.4500
fe	1.5100
fet	1.4500
ft	1.1900
ftp	1.3100	1.4500
g	1.1900
gal	1.1900
gc	1.4500
gp	1.1100	1.4500
gpo	1.2700	1.4000
gy	1.1900
h	1.1000	1.3100
hb	1.1000
hn	1.3100
hq	1.2700
http	1.3100
ia	1.1000	1.1100
ic	1.4000	1.4500
imu	1.1000	1.4500
in	1.1700
java	1.3100	1.4500
kbo	1.1000
kc	1.4000
km	1.1900
kp	1.1000
kv	1.1900	1.4000
l	1.3100
lb	1.1900
lbo	1.3700
lf	1.1000	1.4500
lh	1.5700
lifo	1.3000
lm	1.1900	1.3100
m	1.1900
m1	1.4000	1.4500
mg	1.1900
mil	1.1900
min	1.1900
mm	1.1900
narc	1.2400
nm	1.1900	1.4500
nw	1.2700
os	1.4500
ov	1.1000	1.1100
oz	1.1900
pda	1.4500
pid	1.1000
pom	1.4100
pto	1.1600
qt	1.4500
r	1.1000	1.3100
rb	1.4000
rg	1.4500
roi	1.3700
sas	1.4000	1.4500
sle	1.1000
sn	1.1900
ssa	1.3000	1.3100
sse	1.3100
sw	1.4500
t	1.1000	1.1800
tcp	1.3000	1.4500
tel	1.4500
tia	1.5700
triga	1.1500	1.4000
un	1.1000	1.2700
vol	1.1900
www	1.1000	1.4000
xt	1.3100	1.4000
yd	1.1900
あ	1.1000	1.3100
あい	1.1600	1.1700
あく	1.1000	1.1500	1.4300
あたり	1.1100	1.1700	1.1900
あなた	1.2000
あまり	1.1900
あり	1.1200
ある	1.1000	1.1200
あれ	1.1000
あわ	1.1500	1.5000
あわせ	1.1500
い	1.3100
いお	1.1000
いか	1.1100	1.5500
いが	1.5400
いきれ	1.5000	1.5700
いくつ	1.1900
いす	1.4000	1.4500
いずれ	1.1100	1.1600
いずれか	1.1100
いたこ	1.2400
いたち	1.1000	1.5500
いたちごっこ	1.1000	1.1500
いつ	1.1600
いつか	1.1600
いで	1.1500
いとこ	1.2100
いなか	1.2600
いも	1.4300	1.5400
いる	1.1200	1.1500
いるか	1.1000	1.5500
う	1.3100	1.5500
うち	1.1700	1.1900
うに	1.4300	1.5500
え	1.3200	1.4000
えい	1.1000	1.5500
えな	1.2000
えら	1.5600
え付け	1.1500	1.4300
おい	1.2100	1.3000
おおむね	1.1900
おき	1.1700
おけ	1.1700	1.4500
おそれ	1.1000	1.3000
おとり	1.4000
およそ	1.1900
おり	1.1600	1.1800	1.4000
か	1.1000	1.5500
かい	1.1000	1.1500
かえ	1.1100	1.1500
かけ	1.1600
かけら	1.1900	1.4000
かさ	1.1900	1.4000	1.4200	1.4500
かし	1.3000	1.3100	1.3200	1.3700	1.4300	1.5400
かじ	1.3300	1.4500	1.5000
かす	1.4000	1.5100
かせ	1.4500
かど	1.1000	1.1700	1.4000
かに	1.1900	1.5500
かね	1.3700	1.4000
かび	1.5300
かめ	1.4000	1.5500
かも	1.1000	1.5500
かり	1.1000	1.1500	1.3000	1.3700
かりやす	1.1300
かわ	1.1700	1.3000	1.4100	1.5000	1.5600
かわら	1.4000	1.4100	1.4400
か所	1.1700
がけ	1.1700	1.5000
がさ	1.1500
がせ	1.1000
がま	1.1500	1.5400	1.5500
がら	1.1000	1.1300	1.1800
がり	1.1800	1.3500
がれ	1.1500
がん	1.5700
きす	1.1500	1.5500
きず	1.1300	1.1800	1.5600
きり	1.1900	1.4500
き損	1.1500
くい	1.1700	1.1800
くぐり	1.1500	1.1700	1.4400
くこ	1.3000	1.5400
くし	1.4000	1.4500
くす	1.1000	1.5400
くそ	1.1000	1.1300	1.5600
くま	1.1600	1.5500
くも	1.5000	1.5500
くら	1.4400	1.4500
くり	1.4300	1.5400
ぐる	1.2200	1.3500
け	1.1000	1.1800
けが	1.5600	1.5700
けさ	1.1600
けし	1.1500	1.5400
けた	1.1900
けつ	1.1000	1.5600
けら	1.5500
こ	1.1900	1.2000
ここ	1.1700
こし	1.3000	1.5600
こち	1.1700	1.5500
こちら	1.1000	1.1700
こと	1.1000
こなし	1.1500	1.3000
このあたり	1.1700
このよう	1.1300
この先	1.1600	1.1700
この分	1.1900
この方	1.2000
この間	1.1600
こぼし	1.1500
こま	1.1900	1.4500
こり	1.1300	1.1500	1.5600
これ	1.1000
これから	1.1600
これまで	1.1600
これら	1.1000
ころ	1.1600
ごっこ	1.3300
ごろ	1.1600
さい	1.1900	1.5500
さえ	1.1000
さく	1.1500	1.3000
さつ	1.1900	1.2400
さつき	1.1600	1.5400
さで	1.4500
さなか	1.1600
さば	1.1500
さばき	1.1500
さより	1.5500
さら	1.4000	1.4500
ざま	1.1300
ざる	1.4500
しい	1.1300	1.5400
しか	1.1000	1.5500
しきい	1.1900
しきい値	1.1900
しし	1.5500
しそ	1.4300	1.5400
しだ	1.1100	1.5400
しな	1.4000	1.4500
しの	1.1000	1.5400
しのぎ	1.3000	1.3700	1.3800
しま	1.1500	1.1700	1.1800
しまい	1.1500
し直し	1.1500
す	1.1000	1.1500
すき	1.1700	1.1800	1.3000	1.4500
すき間	1.1700	1.1900
すぎな	1.1300	1.5400
すす	1.4100	1.5100
すべ	1.1900	1.3000
すべて	1.1900
すり	1.2400	1.3700
すり替え	1.1500
ずれ	1.1300	1.1900
そ	1.1000	1.3100
そこ	1.1700
そち	1.1700	1.2000
そちら	1.1700	1.2200
そのもの	1.1000
そのよう	1.1300
その他	1.1100
その分	1.1900
その場	1.1700
その後	1.1600
その手	1.3000
その時	1.1600
その間	1.1600
それ	1.1000
それぞれ	1.1100	1.1900
それら	1.1000
それ自体	1.1000
たい	1.1000	1.5500
たか	1.1900	1.5500
たが	1.1500	1.4500
たこ	1.4000	1.5500
ただ	1.1300	1.3700
たち	1.2000
たとえ	1.1100	1.3100
たま	1.1900	1.4000
ため	1.3000
たも	1.4500	1.5400
たより	1.3000	1.3100
たら	1.1000	1.5500
たる	1.1300
たわけ	1.2000
だし	1.3000	1.4300
だだ	1.1000	1.3000
だに	1.5500
だま	1.3000	1.3500
だまし	1.3500
ち	1.2000	1.5600
ちゃん	1.1300	1.2000
ちん	1.1000	1.1300
つか	1.1900
つが	1.1500	1.1900
つき	1.1300	1.1600	1.5200
つた	1.5400
つて	1.3500
つと	1.3100	1.4000
つながり	1.1000	1.1500	1.3500
つなぎ	1.1500	1.4500
つま	1.1000	1.1700	1.2100
てこ	1.3000	1.4500
でか	1.1900
できないこと	1.1000
でく	1.1000	1.4000
でたらめ	1.1300
と	1.1000	1.3100
とい	1.3000	1.3100
とう	1.2600	1.2700	1.3000	1.4300	1.4400	1.4600	1.5400	1.5600	1.5700
とお	1.3000
とが	1.1000	1.1500
とき	1.1600
とこ	1.1700
ところ	1.1700
とし	1.1600	1.1900
とせ	1.1500	1.1600
とと	1.2100	1.5500
とど	1.1500	1.5500
とどめ	1.1500
とま	1.1000	1.1500
とみ	1.2000	1.3700
とも	1.2200
とや	1.4000	1.4400
とわ	1.3000
と金	1.3700	1.4000
どこ	1.1700
どこか	1.1700
どちら	1.1100
どのよう	1.1300	1.3000
どれ	1.1100
な	1.1000	1.1300
なぎ	1.1500	1.5000
なし	1.1000	1.1200
なす	1.1500	1.4300	1.5400
なぞ	1.1000	1.1100
なた	1.4500
なら	1.1000	1.5400
なり	1.1500	1.1800
なれ	1.1500	1.3000
に	1.1700
におい	1.5000	1.5600
ねた	1.1000	1.3100	1.3200	1.4300
の	1.3100
のぎ	1.3000	1.4500	1.5400
のこ	1.4500
のすり	1.3700	1.5500
のど	1.5600
のみ	1.1900
は	1.3100
はい	1.1000	1.3100
はか	1.3000	1.4400
はさ	1.1500	1.1800
はし	1.1700	1.3500	1.4400	1.4500
はじめ	1.1500	1.1600
はす	1.1500	1.5400
はず	1.1000
はと	1.5500
はな	1.5400	1.5600
はなし	1.1000	1.3100
はも	1.1000	1.5500
はり	1.4500
はんだ	1.4100
ばい	1.1900	1.3700
ばか	1.2000
ばかり	1.1600	1.1900
ばら	1.1300	1.1900	1.5400
ばらつき	1.1900
ばん	1.1600	1.1900
ひ	1.1000	1.1600	1.5000
ひと	1.2000
ひとたび	1.1600
ひも	1.4000	1.4100	1.4500
ひら	1.1800	1.5600
びら	1.3100	1.4000
ふ	1.1900	1.4300
ふるい	1.3000	1.4500
ふるい分け	1.1500
ふるまい	1.1300	1.3000
ぶと	1.5500
ぶり	1.1300
へ	1.1700
へそ	1.5600
へど	1.5600
へ先	1.1700
べき	1.3400
べら	1.4000	1.5500
ほ	1.4000	1.5500
ほう	1.1800	1.3000
ほとんど	1.1900
まぐれ	1.1300	1.3000
まぐれ当たり	1.1000
まさ	1.1000	1.1300
ます	1.1500	1.3500	1.5500
また	1.1000	1.1500
まとめ	1.1000	1.3100
まま	1.1300
まり	1.1900	1.4000
まる	1.1800
み	1.1000	1.5600
みず	1.2700	1.5100
みそ	1.4300
みだ	1.1300	1.1600
みつ	1.1900	1.4300
みの	1.1000	1.4200
みのも	1.1700
みる	1.3000
む	1.1200	1.1500
むしろ	1.1300	1.4000
もっと	1.1900
もと	1.1300	1.1700	1.3000
もなか	1.4000	1.4300
もの	1.4000
もや	1.5000
もり	1.1000	1.5000
や	1.1100
やく	1.1000	1.1900
やし	1.5400
やそ	1.1900	1.4500
やめ	1.1500
やや	1.1900
やり	1.3000	1.4500
やり取り	1.3100	1.3500
ゆらぎ	1.1300	1.1500	1.1900
よ	1.1900	1.2600
よそ	1.1700
より	1.3000	1.3100
りす	1.5500
るまた	1.1000	1.1500
ろ	1.4500
わけ	1.1000	1.3000
わし	1.1500	1.2000	1.5500
わせ	1.1500	1.1900
わた	1.1600	1.4100	1.5600
わな	1.4000	1.4500
わら	1.4100	1.4300
アイ	1.4000	1.5600
アイコ	1.2000	1.4000
アイコン	1.1800	1.4000
アイテム	1.4000
アイデンティティ	1.1000	1.2000	1.3000
アイドル	1.1300	1.1500	1.2400
アイルランド	1.2600
アウト	1.1300	1.1500
アウトレット	1.2700	1.3800
アカウンタビリティ	1.3400
アカウント	1.3700	1.4000
アキー	1.1100	1.4000
アクション	1.1500	1.3000
アクセ	1.3500	1.4000
アクセシビリティ	1.1300	1.3000
アクセス	1.1500	1.3500
アクター	1.2000	1.2400
アクティビティ	1.1000	1.1500
アクラ	1.2600
アコーディオン	1.4500
アコード	1.3200	1.3500	1.4000
アサ	1.1600	1.4100	1.5400
アサインメント	1.3400	1.3800
アシスタント	1.2400
アジ	1.4300	1.5500
アジア	1.2600
アスタリスク	1.1800	1.3100	1.4000
アセス	1.3000
アセスメント	1.3000	1.3800
アセンブリ	1.1500	1.3100
アゼルバイジャン	1.2600
アタック	1.1500
アダプタ	1.4500
アダン	1.5400
アップ	1.1500
アップグレード	1.1500
アップロード	1.1500	1.3100
アトム	1.5100
アトリ	1.1000	1.5500
アド	1.3100
アドバイザー	1.2400
アドバイス	1.3000	1.3100
アドリア海	1.2600	1.5200
アドレス	1.1700	1.3100
アナ	1.1700	1.2400
アナウンス	1.3100
アナライザ	1.4500
アナリスト	1.2400
アニメ	1.3200
アビ	1.4000	1.5500
アフガニ	1.2300	1.3700	1.5100
アフガニスタン	1.2600
アフリカ	1.2600
アフロ	1.1800
アプリ	1.3100	1.4000	1.4500
アプリケーション	1.3200	1.3800	1.4500
アプレ	1.3300	1.3500
アプローチ	1.3000
アポ	1.3500
アポストロフィ	1.3100	1.5100
アムステルダム	1.2600
アメリカ	1.2600
アラビア	1.2300	1.2600
アラビア語	1.3100
アラブ	1.2300
アラー	1.1000	1.3300
アラーム	1.3100	1.4500
アリ	1.5500
アリゾナ	1.2600
アルゴリズム	1.3000
アルジェ	1.2600
アルジェリア	1.2600
アルバム	1.3200	1.4000
アレビ	1.2300	1.3100
アレン	1.2000
アレンジ	1.1500	1.3000	1.3200
アレンジメント	1.3200	1.3400	1.3600
アロケーション	1.1500	1.4500
アロケータ	1.4500
アロー	1.4000	1.4500
アンカー	1.4500
アンケート	1.3100
アンゴラ	1.2600
アンダーグラウンド	1.2600	1.3300
アーキテクチャ	1.1800	1.3000
アーキテクト	1.2400
アーム	1.1500	1.4500	1.5600
イギリス	1.2600
イグルー	1.4000	1.4400
イコン	1.3200	1.4000
イシス	1.2000	1.5300
イスラエル	1.2600
イタリア	1.2300	1.2600
イタリア語	1.3100
イデア	1.3000
イド	1.3000	1.4000
イニシアチブ	1.3000	1.3600
イニシャル	1.1600	1.3100
イニング	1.1600
イブ	1.1600
イベント	1.1000	1.1500
イメージ	1.1000	1.1800	1.3000	1.4000
イヤー	1.1600	1.4000	1.4500	1.5600
イラン	1.2600
イン	1.4000	1.4400
インキ	1.4100	1.4300
インキュベータ	1.2700	1.4500
インキュベーター	1.2700	1.4500
インク	1.4100	1.5100
インコース	1.1700	1.4500
インサイダー	1.2400	1.3600
インシデント	1.1000	1.1500
インジ	1.1300	1.4500
インジェクション	1.1500
インジケータ	1.1000
インジケーター	1.1000	1.4500
インタビュー	1.3100	1.3500
インタフェース	1.3000	1.4500
インタプリタ	1.4500
インタラクション	1.1500	1.3500
インターネット	1.2600	1.3100
インターフェイス	1.1700	1.4500
インターフェース	1.3000	1.4500
インタープリタ	1.4500
インティ	1.3300	1.5200
インテリ	1.1000	1.3000
インテリジェンス	1.1000	1.3000	1.3100
インテル	1.2700	1.3100	1.3800
インデックス	1.1900	1.3100	1.3200	1.4000	1.4500
インド	1.2600
インドア	1.1700	1.3300
インドネシア	1.2600
インパクト	1.1400
インパネ	1.4500
インフルエンス	1.1400	1.2700
インプ	1.4000	1.5300
インプラント	1.4000	1.4500
インプレッション	1.1000	1.1900	1.3000	1.3100
インベントリ	1.4000
インボイス	1.3100	1.3700
インポート	1.1500	1.3100
ウィザード	1.3000	1.4500
ウィジェット	1.4000	1.4500
ウィット	1.3000
ウィング	1.1800	1.4500	1.5600
ウィンド	1.4500	1.5000
ウィンドウ	1.1700	1.4400	1.4500
ウイルス	1.4000	1.5300
ウェア	1.4000	1.4200
ウェイ	1.1700	1.4500
ウェイト	1.1900	1.4500
ウェブ	1.1700	1.3800
ウェブカメラ	1.4500
ウェブサイト	1.3100	1.4000	1.4400
ウォッチ	1.3000	1.4500
ウォッチドッグ	1.4500
ウォン	1.3700
ウォー	1.1400	1.3600
ウォーク	1.1500
ウォークスルー	1.3000	1.3100
ウォーター	1.4300	1.5000	1.5100
ウォーム	1.5000	1.5500
ウジ	1.5500
エア	1.1000	1.5100
エアコン	1.4000	1.4500
エイ	1.5500
エイト	1.1900
エクス	1.1000	1.2200
エクスポ	1.3200	1.3300
エクスポート	1.1500	1.3100
エゴ	1.3000
エスカレーション	1.1500
エスカレート	1.1500
エスケープ	1.1500
エッジ	1.1700	1.1800
エッセイ	1.3100	1.3200
エディション	1.1100
エディタ	1.2400	1.3100	1.4500
エネルギー	1.1400	1.3800	1.5000
エピソード	1.1000	1.3200
エポック	1.1600
エミュレーション	1.3000	1.4500
エミュレート	1.1500
エラ	1.5500	1.5600
エラー	1.1000
エル	1.1800	1.1900	1.4000
エレクトロニクス	1.3300	1.3800	1.4000
エンゲージメント	1.3500
エンジニア	1.2400
エンジニアリング	1.3000	1.3800
エンジン	1.4500
エンターテイナー	1.2400
エンターテインメント	1.2700	1.3200	1.3300
エンタープライズ	1.2700	1.3800
エントリー	1.1000	1.3200
エントロピ	1.1900	1.5000
エントロピー	1.1900	1.5000
エンド	1.1500	1.1700
エンドユーザ	1.2000	1.2400
エンドユーザー	1.2000	1.2400
エンフォースメント	1.1500	1.3600
エージ	1.2400
エージェント	1.2400	1.4500
オフ	1.1300	1.1500
オファー	1.3500	1.3700
オフィス	1.4400
オフィスオートメーション	1.3800	1.4500
オフェンス	1.1500
オフセット	1.1700	1.1900
オフライン	1.1300
オブジェ	1.3200	1.4000
オブジェクト	1.1000	1.4000
オプション	1.1100	1.3000
オペ	1.1500	1.3800
オペレーション	1.3800
オペレータ	1.2400
オペレーター	1.2400
オラクル	1.3000	1.4500
オラン	1.1100	1.2600
オランダ	1.2600
オリジナル	1.1100	1.1300	1.3200
オリジン	1.1500	1.1700	1.3000
オンライン	1.1300	1.1700	1.3800
オーガニック	1.1300	1.4300
オーク	1.5400	1.5500
オークション	1.3700
オーケストレーション	1.1500	1.3000	1.3800
オーストラリア	1.2600
オーディオ	1.4500
オートマ	1.4500
オートマトン	1.4500
オートメーション	1.3800	1.4500
オード	1.3200	1.4000
オーナ	1.2400
オーナー	1.2400	1.2500
オーバ	1.1900	1.4200
オーバー	1.1900	1.4200
オーバーフロー	1.1000	1.1500	1.1900
オーバーヘッド	1.1900
オープン	1.1300	1.1500
オール	1.1900	1.4500
カウンタ	1.4500
カウント	1.1900
カウントダウン	1.1600
カザフスタン	1.2600
カジノ	1.3300	1.3800	1.4400
カスタマ	1.2200
カスタマー	1.2000	1.2200
カタログ	1.3100	1.4000
カット	1.1500	1.3200	1.3700
カットオフ	1.1600	1.1900
カテゴリ	1.1100
カナダ	1.2600
カナリア	1.1500	1.5500
カニ	1.5500
カバ	1.5500
カバー	1.1500	1.4000
カプセル	1.4000	1.4500
カム	1.4500
カメ	1.5500
カメラ	1.4500
カモ	1.2200	1.5500
カモフラージ	1.1800	1.3000
カモフラージュ	1.1500	1.1800	1.3000
カラ	1.1800
カラム	1.1000	1.3200	1.4000	1.4400
カラー	1.1800	1.4200
カリ	1.4000	1.4300
カリキュラム	1.3200	1.3300
カリフ	1.2000	1.2500
カリフォルニア	1.2600
カリフォルニア州	1.2600
カルキ	1.4100	1.5100
カルテ	1.3100	1.4000
カルテル	1.2700	1.3600
カレッジ	1.2700
カレンダ	1.1600	1.4500
カレンダー	1.1600	1.3200	1.4000	1.4500
カレー	1.4300
カンファレンス	1.2700	1.3500
カー	1.4500
カーク	1.2000	1.4400
カーソル	1.4500
カード	1.3700	1.4000
カーフ	1.4100	1.4300	1.5500	1.5600
カーリー	1.2000	1.4000
ガ	1.5500
ガイ	1.2000
ガイダンス	1.3000	1.3100
ガイド	1.3000	1.3100	1.4000
ガス	1.5100
ガソリン	1.4100	1.4300	1.5100
ガソリンスタンド	1.2700	1.4400
ガム	1.4300
ガル	1.1900
ガン	1.2000	1.4500	1.5700
ガード	1.3000	1.4500
ガードレール	1.3000	1.3400	1.4000	1.4500
キス	1.3500
キック	1.1500
キット	1.4000	1.4500
キップ	1.1500	1.4000
キビ	1.4300	1.5400
キャスト	1.1500	1.2400	1.3200
キャッシュ	1.4000	1.4500
キャッチ	1.1500
キャッチャー	1.2400	1.4500
キャビネ	1.4000	1.4400	1.4500
キャビネット	1.4000	1.4400	1.4500
キャピタル	1.3700
キャラクタ	1.1800	1.3200	1.4000
キャリア	1.2700	1.3800
キャンセル	1.1500
キャンデー	1.2000	1.4300
キャンパス	1.1700	1.2700	1.4400
キャンペーン	1.1500	1.3100	1.3800
キュー	1.1000	1.1900	1.4000
キロ	1.1900
キロメートル	1.1900
キング	1.2500	1.4000
キー	1.3000	1.4000	1.4500
キーストローク	1.1500	1.3100
キーパー	1.2400
キーボード	1.4500
キーワード	1.3100
ギガ	1.1900
ギガバイト	1.1900
ギフト	1.3700	1.4000
ギャップ	1.1000	1.1300	1.1900
ギャラ	1.3700
ギャラリー	1.2200	1.4400
ギルド	1.2700
ギー	1.4000	1.4300
クイズ	1.3000	1.3200
クイーン	1.2500	1.4000
クイーンズ	1.2600
クイーンズランド	1.2600
クエスチョン	1.1000	1.3100
クエスチョンマーク	1.3100
クォート	1.1900	1.3100
クオート	1.3100	1.3700
クスコ	1.2600
クッキング	1.3300
クフ	1.2000	1.4400
クマ	1.5500
クライアント	1.2200	1.2700	1.4500
クラシック	1.1300	1.3200
クラシファイア	1.4500
クラス	1.1100
クラスアクション	1.3400	1.3600
クラスタ	1.1100	1.4000	1.4500
クラスタリング	1.1500	1.3000
クラスター	1.1100	1.1900	1.5100
クラッカ	1.2400
クラッカー	1.2400	1.4300	1.4500
クラッシュ	1.1500
クラフト	1.3200
クラブ	1.2700	1.3300
クリ	1.4300	1.5400
クリア	1.1500
クリスマス	1.1600	1.3300
クリック	1.1500	1.3500
クリッパー	1.4500
クリップ	1.3200	1.4000	1.4500
クリップボード	1.4000	1.4500
クリープ	1.1500	1.4300	1.5000
クルス	1.1700	1.4000
クルスク	1.2600
クルー	1.2200	1.2400
クレイ	1.4100	1.5100
クレジット	1.3700
クレジットカード	1.3700	1.4000
クレー	1.4000	1.4100
クレーム	1.3400	1.3500
クロコン	1.3800	1.4500
クロサイ	1.4000	1.5500
クロス	1.1700	1.1800
クロスリファレンス	1.3100
クロック	1.4500
クローズ	1.1500
クローラ	1.4500
クロール	1.1500	1.3100
クローン	1.1100	1.4000	1.5300
クワ	1.4500
クーポン	1.3700	1.4000
グチ	1.3000	1.3100
グラウンド	1.1700	1.4700
グラス	1.4000	1.5100
グラフ	1.1800	1.4000
グラフィクス	1.3200	1.4500
グラフィック	1.3200	1.4000
グラフィックス	1.3200	1.5000
グラム	1.1900
グリス	1.4100	1.5100
グリフ	1.1800	1.3200
グル	1.2200	1.2400
グループ	1.2700
グループウェア	1.4500
グレー	1.1300	1.1800
グレード	1.1300	1.1900
グロー	1.4600	1.5000
グローブ	1.4000	1.4200	1.4500	1.5200
ケア	1.3000	1.3500
ケイ	1.1600	1.2000
ケット	1.4000	1.4200
ケージ	1.4000	1.4500
ケース	1.1000	1.1100	1.1300	1.4000
ケースバイケース	1.1000	1.3000
ケーパビリティ	1.1400	1.3000
ケーブル	1.4100	1.4500
ケープ	1.1700	1.4200
ケール	1.5400
ゲスト	1.2200
ゲット	1.3700
ゲージ	1.4500
ゲーテ	1.2000
ゲート	1.3000	1.4400	1.4500
ゲーム	1.3200	1.3300
コア	1.1800	1.4500	1.5100
コアダンプ	1.3100	1.4000
コイ	1.5500
コイン	1.3700	1.4000	1.5100
コスト	1.3700
コネ	1.3500
コネクション	1.3500
コネクタ	1.4500
コピー	1.1500	1.4000
コマ	1.1800	1.4000	1.4500
コマンド	1.3100
コマンドプロンプト	1.3100	1.4500
コマンドライン	1.3100	1.4500
コミッショナー	1.2400	1.3600
コミュニケ	1.3100	1.3500
コミュニケーション	1.3100	1.3500
コミュニティ	1.2600	1.2700	1.3500
コメンテーター	1.2400	1.3100
コメント	1.3100
コラ	1.3200
コラボ	1.3500
コラボレーション	1.3500
コレクション	1.1100	1.4000
コレクタ	1.4500
コロン	1.3100	1.4000	1.5100
コロンビア	1.2600
コロンビア特別区	1.2600
コンサルタント	1.2400
コンサルティング	1.3800
コンシューマー	1.2000
コンストラクタ	1.3000	1.3100	1.3200
コンセプト	1.1000	1.3000
コンセンサス	1.1000	1.3000
コンソール	1.4500
コンタクト	1.3500	1.4000
コンテ	1.3200	1.4000
コンテキスト	1.1000	1.1300	1.3000
コンテスト	1.3300	1.3500
コンテナ	1.4000	1.4500
コンディション	1.1300
