# 意味分類表(見出し語と分類番号の対応)。検証用に生成した表である。
# 生成に使ったモデルは claude-haiku-4-5-20251001 である。
# 生成の方式は、用例文を添えた語を Claude Haiku へ渡し、意味の中項目を
# 答えさせる分類である。呼び出しは DSPy の Predict 1 段で、few-shot の実例を
# 25 語ぶん積んである。分類番号は 1.mm00 の形で、mm が中項目の 2 桁である。
# 小数点以下第 3 位と第 4 位は 0 で埋めてあり、意味を持たない。
# 生成した日は 2026-08-30 である。
# 対象は、評価コーパスに現れた見出し語だけである。
# 版: haiku-mid-1
カバ	1.5500
カバー	1.4000
カプセル	1.4000
カム	1.4500
カメ	1.5500
カメラ	1.4500
カモ	1.5500
カモフラージ	1.3000
カモフラージュ	1.3000
カラ	1.4000
カラム	1.1000
カラー	1.1800
カリ	1.4000
カリキュラム	1.3200	1.3300
カリフ	1.2600
カリフォルニア	1.2600
カリフォルニア州	1.2600
カルキ	1.4100
カルテ	1.4000
カルテル	1.2700	1.3800
カレッジ	1.2700
カレンダ	1.4500
カレンダー	1.4500
カレー	1.4300
カンファレンス	1.3500
カー	1.4000
カーク	1.4400
カーソル	1.4500
カード	1.4000
カーフ	1.4300
カーリー	1.4000
ガイ	1.2400
ガイダンス	1.3100
ガイド	1.3100
ガス	1.5100
ガソリン	1.4300
ガソリンスタンド	1.4400
ガル	1.1900
ガン	1.2000
ガード	1.4500
ガードレール	1.4500
キス	1.3500
キック	1.1500
キット	1.4000
キップ	1.1500
キビ	1.5400
キャスト	1.3100
キャッシュ	1.4500
キャッチ	1.1500
キャッチャー	1.4500
キャビネ	1.4500
キャビネット	1.4500
キャピタル	1.3700
キャラクタ	1.1800
キャリア	1.3800
キャンセル	1.1500
キャンデー	1.4300
キャンパス	1.4400
キャンペーン	1.3100	1.3800
キュー	1.4500
キロ	1.1900
キロメートル	1.1900
キング	1.4000
キー	1.4000	1.4500
キーストローク	1.4500
キーパー	1.2400
キーボード	1.4500
キーワード	1.3100
ギガ	1.1900
ギガバイト	1.1900
ギフト	1.4000
ギャップ	1.1900
ギャラ	1.3700
ギャラリー	1.4400
ギルド	1.2700
ギー	1.4300
クイズ	1.3200
クイーン	1.4000
クイーンズ	1.2600
クエスチョン	1.3000
クエスチョンマーク	1.4000
クォート	1.1900
クオート	1.3100
クスコ	1.2600
クッキング	1.4300
クフ	1.1000
クマ	1.5500
クライアント	1.4500
クラシック	1.3200
クラシファイア	1.4500
クラス	1.1100
クラスアクション	1.3400
クラスタ	1.4500
クラスタリング	1.3000
クラスター	1.1100
クラッカ	1.2400
クラッカー	1.4500
クラッシュ	1.1500
クラフト	1.3200
クラブ	1.2700
クリ	1.5400
クリア	1.1500
クリスマス	1.1600	1.3300
クリック	1.1500
クリッパー	1.4500
クリップ	1.4500
クリップボード	1.4500
クリープ	1.1500
クルス	1.1000
クルスク	1.2600
クルー	1.2200
クレイ	1.5100
クレジット	1.3700
クレジットカード	1.4000
クレー	1.5100
クロコン	1.4500
クロサイ	1.5500
クロス	1.1500
クロスリファレンス	1.3100
クロック	1.4500
クローズ	1.1500
クローラ	1.4500
クロール	1.1500
クローン	1.1100	1.4000
クワ	1.5500
クーポン	1.3700
グラウンド	1.1700
グラス	1.4000	1.4500
グラフィック	1.3200	1.4000
グラフィックス	1.3200
グラム	1.1900
グリス	1.4100
グリフ	1.4500
グル	1.2200
グループ	1.2700
グループウェア	1.4500
グレー	1.1300
グレード	1.1300
グロー	1.4500
グローブ	1.4000	1.4500
ケア	1.3500
ケット	1.4000
ケージ	1.4500
ケース	1.4000
ケースバイケース	1.3000
ケーパビリティ	1.1400
ケーブル	1.4500
ケープ	1.4200
ケール	1.5400
ゲスト	1.2200
ゲージ	1.4500
ゲーテ	1.2000
ゲーム	1.3200
コア	1.4500	1.5100
コアダンプ	1.1000
コイ	1.5500
コイン	1.4000	1.5100
コスト	1.1900	1.3700
コネ	1.3500
コネクション	1.3500
コネクタ	1.4500
コピー	1.1500
コマ	1.4000	1.4500
コマンド	1.3100
コマンドプロンプト	1.4500
コミッショナー	1.2400
コミュニケ	1.3100
コミュニケーション	1.3100
コメンテーター	1.2400
コメント	1.3100
コラ	1.3200
コラボ	1.3500
コラボレーション	1.3500
コレクション	1.4000
コレクタ	1.4500
コロン	1.4000
コロンビア	1.2600
コロンビア特別区	1.2600
コンサルタント	1.2400
コンサルティング	1.3800
コンシューマー	1.2000
コンストラクタ	1.4500
コンセンサス	1.1000
コンソール	1.4500
コンタクト	1.3500
コンテ	1.4000
コンテキスト	1.1000	1.3000
コンテスト	1.3300
コンテナ	1.4000	1.4500
コント	1.3200
コントラクト	1.4000
コントローラ	1.4500
コントローラー	1.4500
コントロール	1.3000	1.3600
コンパ	1.3500
コンパイラ	1.4500
コンビ	1.2200
コンビニ	1.2700	1.4400
コンピュータ	1.4500
コンピュータシステム	1.4500
コンピュータ操作	1.3000
コンプライアンス	1.3400
コンプレッサー	1.4500
コンペ	1.3500
コンポ	1.4000
コンポーネント	1.4000	1.4500
コーカサス	1.2600
コース	1.3300
コーダ	1.2400
コーディ	1.3200
コーディネート	1.3000
コード	1.3100	1.3200
コーパス	1.4000
コープ	1.2700
コール	1.3100
コールセンター	1.2700	1.4400
コールバック	1.3100
ゴースト	1.4500
ゴール	1.1000
サイ	1.4000
サイエンス	1.3200
サイクル	1.1600
サイズ	1.1900
サイダ	1.4300
サイダー	1.4300
サイト	1.1700	1.4400
サイド	1.1700
サイドカー	1.4000	1.4500
サイバー犯罪	1.3800
サイレン	1.4600
サイレント	1.1300
サイン	1.3100
サウジ	1.2600
サウジアラビア	1.2600
サウスダコタ	1.2600
サウンド	1.5000
サッカー	1.3300
サトウキビ	1.5400
サブ	1.1100
サブシステム	1.4500
サブジェクト	1.1000
サプライ	1.3800
サプライヤー	1.2400	1.3800
サポート	1.3500
サマリ	1.3100
サマリー	1.3100
サミット	1.3500
サム	1.2000
サル	1.5500
サルサ	1.3300
サルタン	1.2000
サルパ	1.5500
サンディエゴ	1.2600
サンド	1.4500
サンフランシスコ	1.2600
サンプル	1.4000
サーチ	1.3100
サード	1.2700
サーバ	1.4500
サーバー	1.4500
サービス	1.3800
サーベイ	1.3000
シ	1.1000
シェア	1.1900
シェル	1.4500
シカ	1.5500
シカゴ	1.2600
シカゴ大学	1.2700
シス	1.2700
システム	1.4500
システムコンポーネント	1.4500
システムコール	1.4500
シップ	1.2700
シド	1.2000
シナリオ	1.3000
シニア	1.2000
シミュレーション	1.3200
シミュレータ	1.4500
シミュレーター	1.4500
シャドウ	1.3000
シャン	1.4000
シャー	1.2400
ショット	1.1500
ショッピング	1.3700
ショー	1.3200
ショート	1.1500
ショートカット	1.4500
シリア	1.2600
シリアル	1.4000
シリアルポート	1.4500
シリーズ	1.1100
シル	1.4000
シルズ	1.4000
シンク	1.4500
シンクタンク	1.2700
シングル	1.1100
シングルクォート	1.4000
シングルス	1.3200
シンボル	1.1800
シーク	1.4500
シークレット	1.1000
シークレットサービス	1.2700
シーケンス	1.1000
シーズン	1.1600
シート	1.4000
シード	1.1000
ジェイ	1.4000
ジェット	1.4500
ジェネレータ	1.4500
ジェントリー	1.3300
ジケーター	1.4500
ジタ	1.5100
ジブ	1.4000
ジャッキ	1.4500
ジャック	1.4500
ジャンク	1.4000
ジャンクション	1.4500
ジャー	1.4000
ジャージ	1.4200
ジャーナリスト	1.2400
ジャーナル	1.4000
ジュール	1.1900
ジョブ	1.1000	1.3800
ジョン	1.2000
ジョージア	1.2600
ジル	1.4000
ジレ	1.4000
ジン	1.4300
ジー	1.4500
スイス	1.2600
スイッチ	1.4500
スイープ	1.1500
スウィング	1.1500
スウェーデン	1.2600
スオート	1.4500
スカ	1.4200
スカラー	1.1900
スカンジナビア	1.2600
スキップ	1.1500
スキャナ	1.4500
スキャン	1.3000	1.4500
スキル	1.3000
スキン	1.4000
スキー	1.3300
スキーマ	1.3000
スキーム	1.3000
スクリプト	1.4000
スクリーンセーバー	1.4500
スクープ	1.3100
スケジューラ	1.4500
スケジューリング	1.3000
スケーリング	1.1900
スケール	1.1900
スコア	1.1900
スコアカード	1.4000
スコアボード	1.4500
スコットランド	1.2600
スコープ	1.1900
スタイル	1.1800
スタジオ	1.4400
スタック	1.4500
スタッフ	1.2400
スタメン	1.2400
スタンス	1.3000
スタント	1.3200
スタンド	1.4000	1.4500
スタンプ	1.4000	1.4500
スター	1.1300
スターキー	1.4000
スタート	1.1500
スツール	1.4500
ステアリン	1.5100
ステアリング	1.3000
スティック	1.4000
スティン	1.2600
ステップ	1.3000
ステルス	1.3000
ステーション	1.4400	1.4700
ステージ	1.1700
ステータス	1.1300
ステート	1.1000
ステートメント	1.3100
スト	1.2400
ストア	1.4000	1.4400
ストアー	1.4400
ストウ	1.4200
ストラスブール	1.1700
ストリング	1.3100
ストリーム	1.1500
ストレス	1.3000
ストレージ	1.4500
ストローク	1.1500
ストーカー	1.2400
ストーキング	1.3500
ストーリ	1.1000
ストーリー	1.3100	1.3200
ストール	1.1500
ストーン	1.5100
スナップ	1.4000
スナップショット	1.3200	1.4000
スノー	1.5000
スバ	1.4000
スパイ	1.2400
スパイウェア	1.4500
スパイ活動	1.3600
スパイ行為	1.3600
スパム	1.3100
スパー	1.4000
スピーカ	1.4500
スピーカー	1.4500
スピード	1.1400
スピードアップ	1.1500
スフレ	1.4300
スプリント	1.3800
スプレー	1.4000	1.4500
スプロール	1.4000
スプール	1.4500
スペア	1.4000
スペイン	1.2600
スペイン語	1.3100
スペクトル	1.5000
スペル	1.3100
スペース	1.1700
スポット	1.1700
スポンサー	1.2200
スポーク	1.4500
スポークスパーソン	1.2400
スポーツ	1.3300
スモーク	1.5000
スラ	1.4000
スライス	1.4000
スライダー	1.4500
スライド	1.4000
スラッグ	1.1000
スラッシュ	1.1800
スラム	1.4400
スリ	1.2400
スリープ	1.1500
スループ	1.1900
スループット	1.1900
スロット	1.4500
スロバキア	1.2600
スロー	1.4500
スワヒリ語	1.3100
スワード	1.4500
スーパー	1.2700
セキュリティ	1.3400
セクション	1.1000
セクタ	1.2600	1.3800
セグメント	1.1900
セス	1.3000
セッション	1.1000
セット	1.4000
セマンティクス	1.3000
セミ	1.5500
セミコロン	1.3100
セル	1.4000
セルフ	1.2700
セルフサービス	1.3800
センサ	1.4500
センサス	1.1000
センサー	1.4500
センス	1.3000
センタ	1.2700
センター	1.2700
セージ	1.3100
セーフ	1.4000
セーフティ	1.3400
セーブ	1.1500
ゼロ	1.1900
ソ	1.4000
ソケット	1.4500
ソフト	1.4500
ソリューション	1.3000
ソル	1.5100
ソルト	1.5100
ソルバー	1.4500
ソース	1.4100
ソースコード	1.4000
ソード	1.4000
ソ連	1.2600
ゾル	1.5100
ゾーン	1.1700
タイ	1.2600
タイトル	1.3200
タイプ	1.1100	1.1800
タイマー	1.4500
タイミング	1.1600
タイム	1.1600
タイヤ	1.4500
タイル	1.4000
タウ	1.5100
タカ	1.5500
タクト	1.4500
タコ	1.5500
タコマ	1.2600
タスク	1.3800
タフィー	1.4300
タブ	1.4500
タブレット	1.4000	1.4500
タラ	1.5500
タリス	1.4000
タリン	1.2600
タルサ	1.2600
タワー	1.4400	1.4500
タン	1.5100
タンク	1.4500
タンパ	1.4500
タンパク	1.5100
タンパク質	1.5100
ターキー	1.5500
ターゲット	1.1000
ターフ	1.4700
ターミナル	1.4500
タール	1.5100
ターン	1.1500
ダイア	1.4000
ダイアログ	1.4500
ダイオード	1.4500
ダイジェスト	1.3100
ダウ	1.3700
ダウン	1.1500
ダウンロード	1.1500
ダコタ	1.2600
ダッシ	1.4500
ダッシュ	1.4500
ダッシュボード	1.4500
ダブル	1.1900
ダム	1.4400
ダラー	1.3700
ダン	1.2000
ダンス	1.3200
ダンプ	1.1000
ダーク	1.1300
ダート	1.4000
ダートマス	1.2700
ダービー	1.3300
チェコ	1.2600
チェス	1.3300
チェッカー	1.4500
チェック	1.3000
チェックアウト	1.3500
チェックイン	1.3500
チェックポイント	1.4000
チェックリスト	1.4000
チケット	1.4000
チタン	1.5100
チター	1.5500
チップ	1.4500
チャ	1.4300
チャット	1.3100
チャットルーム	1.4400
チャネル	1.4500
チャレンジ	1.1000
チャンネル	1.2700
チュニジア	1.2600
チュニス	1.2600
チュートリアル	1.3200
チョン	1.1900
チン	1.4300
チーム	1.2700
ツイン	1.1100
ツリー	1.1800
ツー	1.1900
ツール	1.4500
テア	1.4000
ティアラ	1.4000
ティー	1.4300
テイ	1.4000
テイク	1.1000
テイクダウン	1.1500	1.3600
テキ	1.1000
テキサス	1.2600
テキサス州	1.2600
テキス	1.4000
テキスト	1.4000
テキストエディタ	1.4500
テキストファイル	1.4000
テクニシャン	1.2400
テクニック	1.3000
テクノ	1.3200
テクノロジ	1.3800
テクノロジー	1.3800
テグ	1.2600
テスター	1.2400
テスト	1.3000
テストケース	1.4000
テストパターン	1.4000
テックス	1.4100
テッド	1.2000
テナント	1.2700
テナー	1.5500
テラ	1.1900
テラバイト	1.1900
テリア	1.5500
テル	1.4400
テルアビブ	1.2600
テレビ	1.4500
テロ	1.3600
テン	1.4000
テンション	1.3000
テンプレート	1.4000
テンポ	1.1900
テーブル	1.4000	1.4500
ディ	1.1000
ディスカッション	1.3100	1.3500
ディスク	1.4500
ディスクアクセス	1.1500
ディスクリプタ	1.4000
ディスクロージャー	1.3100
ディストリビューション	1.2700
ディスプレイ	1.4500
ディレクトリ	1.1700	1.4500
デイ	1.1600
デコーダ	1.4500
デジタル	1.1300
デス	1.5700
デスク	1.4500
デスクトップ	1.4500
デッドロック	1.1000
デバイスドライバ	1.4500
デバッガ	1.4500
デフォルト	1.1300
デマ	1.3100
デモ	1.3200	1.3500
デリバリー	1.3800
デンマーク	1.2600
デー	1.4000
データ	1.1000
データファイル	1.4000
データベース	1.4500
データ処理	1.3800
データ構造	1.1000
デート	1.3500
デーモン	1.4500
トイ	1.4000
トゥー	1.3100
トウ	1.2000
トウキビ	1.5400
トクラス	1.2700
トグル	1.4500
トサー	1.4500
トス	1.1500
トップ	1.2400
トップクラス	1.1900
トップレベル	1.1900
トナー	1.4100
トビン	1.2000
トビー	1.2000
トピック	1.1000
トフィー	1.4300
トマト	1.5400
トラ	1.5500
トライ	1.1500
トラクタ	1.4500
トラクト	1.4000
トラス	1.4500
トラスト	1.2700
トラック	1.4500
トラフ	1.4500
トラベル	1.1500
トランザクション	1.1000
トランスポート	1.4500
トランプ	1.2000
トランポリン	1.4000
トリアージ	1.3000
トリオ	1.2200
トリガ	1.4500
トリガー	1.1500
トリー	1.4000
トル	1.4500
トルコ	1.2600
トレイ	1.4500
トレント	1.4000
トレンド	1.1000
トレース	1.1500
トレード	1.3700
トレードオフ	1.1000
トレーニング	1.3000	1.3300
トロール	1.5500
トン	1.1900
トンネル	1.4400	1.4500
トー	1.4000
トーカー	1.2400
トーク	1.3100
トークン	1.4000
トーン	1.1800
ト書き	1.3200
ド	1.1000
